node_id,lat,lon
61321252,42.3774891,-71.1506519
61321254,42.37691,-71.1504689
61321255,42.3789472,-71.127078
61321257,42.3939378,-71.1283576
61321259,42.3751141,-71.1185799
61321268,42.393732,-71.128612
61321273,42.3630994,-71.0952707
61321275,42.363331,-71.098361
61321277,42.3634082,-71.0993912
61321278,42.3772108,-71.1505553
61321284,42.3700518,-71.1068905
61321286,42.3652089,-71.0979075
61321288,42.3652887,-71.0983032
61321303,42.3935,-71.1328755
61321305,42.3626538,-71.0990698
61321312,42.3581911,-71.0930839
61321321,42.3646402,-71.0981248
61321323,42.3757933,-71.1194413
61321325,42.3639782,-71.0983715
61321338,42.391785,-71.156604
61321360,42.3760825,-71.1195656
61321362,42.3930924,-71.157936
61321364,42.3933971,-71.1580338
61321365,42.3853128,-71.1181387
61321367,42.3853811,-71.119285
61321371,42.367096,-71.105111
61321373,42.3673414,-71.1048179
61321375,42.3666011,-71.1056907
61321378,42.3625294,-71.0967938
61321384,42.382555,-71.113968
61321393,42.3765712,-71.1221972
61321400,42.3759811,-71.1209823
61321404,42.401715,-71.1325737
61321408,42.3755634,-71.1200334
61321412,42.3740287,-71.1030728
61321415,42.3756853,-71.1046744
61321419,42.367489,-71.0932339
61321426,42.3671831,-71.0936857
61321428,42.3669139,-71.0940434
61321431,42.367706,-71.092672
61321439,42.3666616,-71.0942566
61321442,42.3944249,-71.1331488
61321444,42.3946226,-71.1423902
61321450,42.3947063,-71.1331609
61321453,42.395743,-71.133194
61321455,42.3910633,-71.131895
61321461,42.3906116,-71.129213
61321463,42.3989272,-71.1409517
61321465,42.39887,-71.1407151
61321466,42.3909007,-71.1309542
61321468,42.3908132,-71.1304384
61321470,42.3570082,-71.1043755
61321474,42.3559484,-71.105517
61321481,42.3702545,-71.1177537
61321483,42.3620991,-71.082131
61321502,42.3871544,-71.1378966
61321509,42.3874428,-71.138884
61321511,42.3679455,-71.085655
61321513,42.3675832,-71.0857386
61321515,42.3908851,-71.122305
61321517,42.3909546,-71.1222091
61321522,42.3687388,-71.1146974
61321524,42.3893579,-71.1236249
61321535,42.3983555,-71.1312885
61321537,42.3986177,-71.1310032
61321539,42.3989915,-71.1306455
61321541,42.3996209,-71.1300149
61321543,42.3993384,-71.1303008
61321559,42.385691,-71.128513
61321561,42.3668013,-71.1119109
61321563,42.366409,-71.11103
61321580,42.358986,-71.1001346
61321593,42.357458,-71.1032739
61321607,42.3761356,-71.1537724
61321609,42.376331,-71.151675
61321611,42.376123,-71.153404
61321618,42.3709489,-71.1191805
61321622,42.3706343,-71.1192215
61321630,42.3748539,-71.1223589
61321633,42.3817895,-71.1124419
61321635,42.3729155,-71.0945052
61321637,42.3778588,-71.1209696
61321639,42.3822609,-71.1129813
61321641,42.3741982,-71.0947181
61321674,42.3775187,-71.1221276
61321678,42.39665,-71.1353
61321680,42.396538,-71.1342658
61321682,42.3965542,-71.1332283
61321685,42.3699684,-71.103877
61321690,42.3732079,-71.1248196
61321693,42.3738825,-71.1243645
61321695,42.3965995,-71.1363293
61321698,42.3577128,-71.1085983
61321701,42.3733999,-71.1253332
61321704,42.3740755,-71.1248905
61321709,42.3750602,-71.1295042
61321724,42.3861313,-71.1411262
61321728,42.378317,-71.155311
61321737,42.3696518,-71.1041079
61321741,42.3549532,-71.1068754
61321743,42.3552275,-71.1082179
61321745,42.368686,-71.092988
61321748,42.3555998,-71.1113131
61321754,42.365852,-71.102318
61321756,42.3650916,-71.1031702
61321761,42.364363,-71.11229
61321763,42.3660272,-71.0926436
61321765,42.3843529,-71.1147834
61321774,42.3719847,-71.0784359
61321778,42.3670584,-71.1008372
61321780,42.3672334,-71.1013134
61321782,42.394698,-71.1336031
61321786,42.3911267,-71.125696
61321791,42.3704683,-71.1020446
61321799,42.3709445,-71.0950541
61321801,42.3992404,-71.1294155
61321810,42.3851668,-71.1286304
61321812,42.3840069,-71.1311581
61321814,42.3837486,-71.1305888
61321816,42.3838283,-71.1305203
61321817,42.3766464,-71.1140866
61321823,42.3926185,-71.1275534
61321828,42.3583844,-71.1048759
61321832,42.3845453,-71.129859
61321834,42.3772252,-71.1239626
61321836,42.3770237,-71.1242444
61321840,42.3734127,-71.1333804
61321841,42.3735067,-71.1332231
61321853,42.3696119,-71.0887102
61321864,42.3748448,-71.1379724
61321866,42.372499,-71.1382909
61321867,42.3615522,-71.1002356
61321879,42.3706742,-71.0993461
61321880,42.3718333,-71.0985255
61321893,42.3594051,-71.1036312
61321943,42.36819,-71.099239
61321951,42.3675347,-71.1037816
61321953,42.367045,-71.1043203
61321955,42.3833126,-71.1169566
61321956,42.382577,-71.116961
61321968,42.3985321,-71.1411274
61321970,42.3860208,-71.1295021
61321971,42.3856172,-71.1305902
61321975,42.379164,-71.108952
61321986,42.37226,-71.1193492
61321992,42.392696,-71.124874
61321994,42.3926519,-71.1249941
61321999,42.3903039,-71.1184349
61322001,42.3793761,-71.109196
61322011,42.3939413,-71.1264234
61322020,42.372923,-71.081094
61322022,42.378622,-71.151773
61322024,42.3795017,-71.127464
61322037,42.3982974,-71.131365
61322043,42.3729347,-71.1063037
61322045,42.3732533,-71.1070271
61322052,42.3632867,-71.1105403
61322054,42.363484,-71.110573
61322056,42.3634497,-71.1108449
61322059,42.379215,-71.137804
61322085,42.3607889,-71.0853293
61322087,42.3734319,-71.1243344
61322089,42.3865807,-71.1408473
61322096,42.3678444,-71.0744507
61322104,42.3692195,-71.0731593
61322110,42.3669324,-71.0753409
61322113,42.3630497,-71.0783356
61322139,42.3894019,-71.12007
61322149,42.3900128,-71.1207189
61322151,42.389205,-71.1199121
61322152,42.3868333,-71.1192502
61322154,42.3881763,-71.1194834
61322158,42.3873597,-71.1192651
61322160,42.3862065,-71.1193138
61322162,42.3865471,-71.1192754
61322171,42.3855566,-71.119381
61322177,42.383786,-71.119569
61322180,42.3853882,-71.1193958
61322186,42.3833628,-71.1196205
61322201,42.3912026,-71.1196703
61322206,42.3745791,-71.137175
61322210,42.3750074,-71.1372079
61322232,42.3969686,-71.1276095
61322236,42.398684,-71.138016
61322240,42.3992655,-71.1388117
61322243,42.398743,-71.138785
61322249,42.399403,-71.132681
61322257,42.3994897,-71.1380221
61322272,42.3609938,-71.0992764
61322299,42.3879107,-71.1216702
61322300,42.387769,-71.129803
61322306,42.3871999,-71.1242311
61322308,42.387117,-71.131606
61322310,42.3973518,-71.1280322
61322312,42.3962132,-71.1288328
61322316,42.395774,-71.132153
61322336,42.4012963,-71.1345526
61322338,42.4005763,-71.1351093
61322343,42.4014049,-71.1330203
61322349,42.3998873,-71.13708
61322350,42.4006695,-71.1355446
61322352,42.4003642,-71.1361515
61322354,42.3598989,-71.1016971
61322356,42.400975,-71.132986
61322358,42.399979,-71.133717
61322373,42.3602449,-71.1009716
61322377,42.3604856,-71.1013657
61322379,42.3912047,-71.1227674
61322382,42.3562848,-71.1060988
61322390,42.391923,-71.121851
61322393,42.395707,-71.135269
61322397,42.3957087,-71.128251
61322399,42.3957283,-71.1342305
61322401,42.399847,-71.133426
61322403,42.396429,-71.127021
61322406,42.3988377,-71.1404307
61322411,42.394033,-71.156213
61322414,42.3946537,-71.1548039
61322419,42.3958247,-71.1263798
61322421,42.3951123,-71.1275984
61322426,42.3956885,-71.1363025
61322434,42.3940373,-71.1582127
61322437,42.4022415,-71.1347867
61322447,42.3939554,-71.1545778
61322450,42.3942631,-71.1546591
61322452,42.3753768,-71.143751
61322469,42.3711008,-71.0756715
61322473,42.3704055,-71.0708182
61322478,42.3551201,-71.1102916
61322482,42.395242,-71.131544
61322484,42.3995123,-71.1306647
61322487,42.38077,-71.131853
61322489,42.381194,-71.131997
61322491,42.381041,-71.131944
61322493,42.3714109,-71.0953422
61322495,42.3712905,-71.0944131
61322497,42.3788599,-71.1146276
61322499,42.3767033,-71.1138158
61322501,42.3867962,-71.1255938
61322508,42.3723444,-71.094824
61322510,42.3952484,-71.1308398
61322515,42.379134,-71.133842
61322522,42.3699273,-71.0962051
61322525,42.378982,-71.136335
61322531,42.3838523,-71.1396687
61322538,42.3843295,-71.1410957
61322550,42.3715693,-71.0752317
61322615,42.3769026,-71.1464446
61322622,42.3752766,-71.1457255
61322628,42.3718555,-71.0708708
61322635,42.3675245,-71.1104701
61322637,42.367736,-71.110277
61322639,42.390036,-71.126836
61322641,42.3643006,-71.1114827
61322643,42.3617854,-71.1034355
61322647,42.3616507,-71.1035659
61322648,42.3660548,-71.0983884
61322650,42.3659412,-71.0980042
61322652,42.3991654,-71.1310251
61322654,42.3795337,-71.1238066
61322693,42.3851894,-71.1317276
61322699,42.385532,-71.132215
61322703,42.386326,-71.139695
61322707,42.3866091,-71.1403453
61322714,42.3937792,-71.1293228
61322716,42.385175,-71.135308
61322751,42.3864844,-71.1600418
61322755,42.3918429,-71.1210031
61322759,42.391206,-71.1327516
61322761,42.3917658,-71.1319239
61322772,42.3925263,-71.1533854
61322773,42.3912455,-71.12919
61322778,42.3925411,-71.1264701
61322784,42.391733,-71.157485
61322791,42.393365,-71.157162
61322795,42.391732,-71.124979
61322810,42.3922529,-71.150692
61322845,42.3875856,-71.1228642
61322849,42.387267,-71.124014
61322856,42.3877951,-71.1242687
61322858,42.357083,-71.11086
61322860,42.356896,-71.110546
61322865,42.3570429,-71.1109026
61322868,42.3578887,-71.1124282
61322871,42.3614283,-71.1085241
61322874,42.3604928,-71.1072063
61322877,42.360584,-71.10711
61322880,42.360859,-71.106811
61322884,42.3620012,-71.1055563
61322898,42.3616044,-71.1059893
61322905,42.3624451,-71.1074049
61322915,42.390548,-71.154005
61322935,42.3910079,-71.1199597
61322954,42.3903178,-71.120964
61322963,42.3900506,-71.1188946
61322979,42.3901171,-71.1506635
61322981,42.390544,-71.1194401
61322985,42.3899178,-71.1204555
61322987,42.3902293,-71.1256688
61322989,42.3898646,-71.1261105
61322996,42.3957917,-71.1308549
61323022,42.3608275,-71.0960005
61323024,42.3614864,-71.1061163
61323028,42.382856,-71.131949
61323032,42.3617979,-71.0976307
61323034,42.383355,-71.133038
61323036,42.3827,-71.1273844
61323038,42.3826008,-71.1272782
61323039,42.383276,-71.132855
61323047,42.3719326,-71.0868941
61323053,42.3742781,-71.1217855
61323058,42.3721328,-71.0884504
61323062,42.3712188,-71.0889723
61323064,42.3735818,-71.1235291
61323066,42.371234,-71.0870544
61323067,42.3718342,-71.0861255
61323069,42.372111,-71.0882775
61323077,42.3889224,-71.1250252
61323088,42.3709604,-71.0939563
61323090,42.3714657,-71.0937668
61323091,42.3708691,-71.0936664
61323093,42.3712953,-71.0938299
61323097,42.3868253,-71.1408614
61323115,42.384234,-71.12197
61323126,42.3844599,-71.12138
61323129,42.3845499,-71.1267518
61323131,42.3843035,-71.1265848
61323135,42.384931,-71.1365308
61323139,42.3859004,-71.1357302
61323141,42.3850059,-71.1327925
61323151,42.3716235,-71.1348512
61323157,42.3737965,-71.1241165
61323159,42.3741032,-71.1237091
61323168,42.3735009,-71.1232981
61323173,42.383629,-71.116084
61323175,42.3833502,-71.1408779
61323177,42.3835256,-71.1423663
61323179,42.3831053,-71.1421388
61323187,42.3838469,-71.1340897
61323190,42.3846,-71.135794
61323192,42.384977,-71.131444
61323198,42.3841997,-71.1302072
61323200,42.384332,-71.116094
61323206,42.3838642,-71.1293158
61323209,42.383838,-71.1358651
61323213,42.384376,-71.133488
61323215,42.3840191,-71.1362465
61323217,42.384005,-71.114441
61323220,42.384007,-71.1255472
61323222,42.3844493,-71.1242141
61323226,42.3845272,-71.1258517
61323229,42.3838608,-71.1227892
61323233,42.386351,-71.126943
61323235,42.386608,-71.126176
61323237,42.387402,-71.1275571
61323264,42.386658,-71.129619
61323266,42.386824,-71.129186
61323271,42.387642,-71.126797
61323280,42.38513,-71.130263
61323284,42.3868257,-71.1191157
61323288,42.3867677,-71.1180475
61323290,42.383461,-71.129777
61323295,42.381415,-71.1357956
61323297,42.382523,-71.13555
61323303,42.381486,-71.134973
61323306,42.38306,-71.120958
61323310,42.3786031,-71.1509653
61323312,42.3616603,-71.0798171
61323319,42.3711187,-71.1161148
61323340,42.3700121,-71.1167567
61323347,42.3696369,-71.115843
61323368,42.3725797,-71.0851459
61323369,42.369778,-71.092557
61323375,42.371758,-71.0855325
61323380,42.37,-71.093395
61323386,42.3706325,-71.0929137
61323417,42.3863788,-71.1343407
61323436,42.3883265,-71.1254464
61323441,42.3566462,-71.1067238
61323443,42.3823229,-71.1281424
61323451,42.3570626,-71.1074423
61323453,42.3570226,-71.1073753
61323462,42.3688096,-71.0903481
61323466,42.369068,-71.0902005
61323468,42.3694162,-71.0913928
61323481,42.3700267,-71.0910364
61323489,42.3696664,-71.0898588
61323495,42.3706678,-71.090667
61323500,42.3658987,-71.0984781
61323504,42.366499,-71.100395
61323506,42.366972,-71.100064
61323525,42.386862,-71.1410079
61323536,42.377535,-71.149058
61323538,42.3772943,-71.1441491
61323544,42.3773339,-71.1429898
61323548,42.3777099,-71.1428715
61323551,42.377526,-71.142083
61323557,42.3771797,-71.1415047
61323564,42.379565,-71.13129
61323566,42.381837,-71.130055
61323574,42.37733,-71.154007
61323583,42.377201,-71.151892
61323587,42.3770136,-71.1123394
61323589,42.3769466,-71.1126581
61323593,42.377124,-71.149355
61323597,42.3819561,-71.1141549
61323601,42.3812,-71.1136305
61323605,42.381361,-71.136559
61323638,42.3805137,-71.1359954
61323671,42.3811388,-71.1288696
61323714,42.3833,-71.13468
61323716,42.383218,-71.136886
61323718,42.382726,-71.133412
61323720,42.3828971,-71.1361778
61323725,42.3827095,-71.1419985
61323727,42.381513,-71.112142
61323733,42.381782,-71.13899
61323735,42.3830433,-71.1161594
61323748,42.382833,-71.135198
61323750,42.3825727,-71.1162092
61323754,42.3814275,-71.1330402
61323757,42.3815276,-71.1341063
61323765,42.3822301,-71.122664
61323770,42.3815545,-71.140232
61323772,42.3821092,-71.1337867
61323774,42.382003,-71.131547
61323778,42.3814862,-71.132234
61323789,42.3640831,-71.0801809
61323791,42.3638831,-71.0965909
61323856,42.3646919,-71.1003641
61323866,42.3662112,-71.1141124
61323890,42.3654475,-71.0911326
61323944,42.3712543,-71.1199105
61323949,42.3705138,-71.1204539
61323951,42.3704253,-71.1205188
61323953,42.3711967,-71.1199318
61323964,42.3669627,-71.0755598
61323969,42.3672378,-71.0777194
61324037,42.3939305,-71.1418168
61324046,42.3781589,-71.1448237
61324052,42.3781187,-71.1539309
61324055,42.3780951,-71.1531653
61324059,42.378933,-71.1483376
61324061,42.378084,-71.148775
61324063,42.3779634,-71.1078095
61324065,42.378899,-71.153761
61324067,42.3786507,-71.1261757
61324081,42.3778298,-71.1450749
61324083,42.3776343,-71.1093881
61324085,42.3779042,-71.1081276
61324087,42.3778779,-71.1206485
61324090,42.377842,-71.1301651
61324096,42.378908,-71.13084
61324107,42.3789779,-71.1241833
61324128,42.3768789,-71.1076861
61324130,42.37695,-71.1082915
61324136,42.378056,-71.125114
61324138,42.3782756,-71.1106158
61324139,42.378327,-71.133611
61324153,42.3787714,-71.1245208
61324159,42.378598,-71.13196
61324161,42.399976,-71.133945
61324168,42.3659845,-71.1046742
61324181,42.3715564,-71.1091294
61324183,42.399467,-71.132965
61324187,42.371887,-71.110305
61324192,42.376773,-71.127604
61324194,42.3771874,-71.1283437
61324202,42.3887582,-71.1243349
61324217,42.3638666,-71.0785374
61324221,42.3667542,-71.1038323
61324241,42.376491,-71.126735
61324245,42.363234,-71.0786621
61324264,42.3771722,-71.1115849
61324278,42.377753,-71.153988
61324314,42.3773801,-71.1105958
61324351,42.3723247,-71.1086101
61324362,42.3743864,-71.1201563
61324372,42.3708124,-71.109606
61324405,42.3765436,-71.111502
61324409,42.3751387,-71.1191373
61324412,42.374161,-71.1188693
61324414,42.3761506,-71.1407648
61324418,42.3748574,-71.1330714
61324420,42.375312,-71.151415
61324430,42.3748281,-71.1325985
61324432,42.3747742,-71.1088288
61324440,42.3749779,-71.1524726
61324445,42.3727564,-71.0932778
61324449,42.3728341,-71.1233278
61324458,42.3737725,-71.0929515
61324462,42.3749429,-71.139746
61324466,42.374932,-71.1100615
61324469,42.37418,-71.098633
61324471,42.3751315,-71.1247859
61324475,42.3730589,-71.1399614
61324477,42.3728963,-71.1171159
61324488,42.3732296,-71.1389042
61324490,42.3729469,-71.1217661
61324492,42.3730857,-71.1221833
61324495,42.3728931,-71.1213747
61324503,42.3731211,-71.1179145
61324505,42.37342,-71.126798
61324508,42.3731027,-71.1263282
61324516,42.3742981,-71.1254981
61324518,42.3733859,-71.0981456
61324526,42.373021,-71.0953206
61324528,42.3730061,-71.0887897
61324532,42.372918,-71.088079
61324540,42.3734392,-71.0879448
61324542,42.3730442,-71.1050176
61324551,42.3953152,-71.1485278
61324562,42.3638633,-71.1088434
61324566,42.3636317,-71.1086703
61324570,42.389821,-71.130106
61324595,42.3548194,-71.1083532
61324632,42.3559603,-71.0991557
61324636,42.3553541,-71.0987844
61324736,42.3677286,-71.1035318
61324738,42.367792,-71.103469
61324740,42.375365,-71.1134133
61324742,42.3752765,-71.1127309
61324744,42.3759382,-71.1125777
61324745,42.375402,-71.1260056
61324749,42.3762389,-71.1256427
61324751,42.375454,-71.130493
61324755,42.3754666,-71.1500428
