from_node,to_node,edge_key,distance_km,traffic_weight,travel_time_min,highway_type,maxspeed
3616266412,61324245,0,0.013,2.75,0.03,primary,35 mph
3620929818,61321483,0,0.194,4.56,0.56,primary,25 mph
3622695526,1052736143,0,0.043,3.98,0.12,primary,25 mph
3622695526,61330688,0,0.049,4.0,0.13,primary,unknown
3705459577,61324812,0,0.048,3.72,0.12,primary,25 mph
3705459577,61321008,0,0.084,2.58,0.19,secondary,20 mph
3705459577,61324090,0,0.025,3.35,0.06,primary,25 mph
3705465011,61323220,0,0.007,1.41,0.01,residential,20 mph
3705465011,61318474,0,0.129,1.47,0.25,residential,20 mph
3705465011,61318463,0,0.033,1.95,0.07,residential,20 mph
3895957329,61328452,0,0.025,2.04,0.05,residential,25 mph
3895957329,61328439,0,0.066,2.46,0.15,residential,25 mph
4173900794,544110086,0,0.361,1.97,0.75,residential,25 mph
4173900794,3401235868,0,0.191,3.89,0.51,trunk,unknown
4173900795,4173900794,0,0.469,4.3,1.31,trunk,unknown
4173900795,1636232447,0,0.014,3.32,0.03,trunk,unknown
4258780021,61324783,0,0.053,2.14,0.11,secondary,25 mph
4258780021,61324775,0,0.036,2.16,0.08,secondary,25 mph
4259113316,61324595,0,0.03,3.35,0.08,secondary,25 mph
4259113316,61322478,0,0.134,2.7,0.31,primary,25 mph
4259113324,4259113316,0,0.043,3.16,0.11,primary,25 mph
4259113324,61324595,0,0.027,2.1,0.06,primary_link,25 mph
4267069426,61321259,0,0.085,4.21,0.24,primary,20 mph
4406201720,61327031,0,0.17,2.25,0.37,secondary,25 mph
4406201720,61283350,0,0.196,3.33,0.49,secondary,25 mph
4406201720,61318572,0,0.121,3.49,0.31,secondary,25 mph
4600668051,61326730,0,0.056,2.27,0.12,residential,20 mph
4600668051,4600668052,0,0.049,2.36,0.11,residential,25 mph
4600668052,4600668051,0,0.049,2.62,0.11,residential,25 mph
4604564499,4604564502,0,0.094,2.26,0.2,residential,25 mph
4604564502,61324909,0,0.044,1.5,0.09,residential,25 mph
4604564502,4604564499,0,0.094,2.61,0.21,residential,25 mph
4604564502,61324430,0,0.037,2.24,0.08,residential,25 mph
4726175802,723358475,0,0.158,1.26,0.3,unclassified,unknown
4726175802,61329857,0,0.113,3.25,0.28,tertiary,20 mph
4726175802,1052777503,0,0.056,2.93,0.13,tertiary,20 mph
4831798222,61333964,0,0.014,1.55,0.03,residential,20 mph
4831798222,4831798223,0,0.05,2.32,0.11,residential,25 mph
4831798223,4831798222,0,0.05,2.44,0.11,residential,25 mph
4870365869,9627491318,0,0.085,1.87,0.18,residential,25 mph
4870365869,61322473,0,0.105,1.0,0.19,residential,"['20 mph', '25 mph']"
4870365869,9634947640,0,0.082,2.51,0.18,residential,25 mph
4870365882,9634947640,0,0.027,1.76,0.06,residential,25 mph
4870365882,7569985113,0,0.254,1.69,0.51,residential,25 mph
4870365882,9634947650,0,0.076,1.0,0.14,residential,25 mph
4978289961,61317446,0,0.012,3.91,0.03,trunk,25 mph
4978327603,2472342376,0,0.039,4.78,0.12,trunk,25 mph
4978327603,4978289961,0,0.279,3.44,0.71,trunk,25 mph
4978327603,61283333,0,0.083,3.66,0.22,trunk,25 mph
5175215935,61316739,0,0.091,1.23,0.17,residential,25 mph
5175238805,5175238806,0,0.01,1.18,0.02,primary_link,unknown
5175238805,61321994,0,0.115,2.15,0.25,primary,unknown
5175238806,5175238805,0,0.01,1.89,0.02,primary_link,unknown
5175238806,61318083,0,0.071,3.15,0.17,primary,unknown
5175392032,61324161,0,0.054,2.41,0.12,primary,unknown
5175392032,61326573,0,0.01,2.03,0.02,primary_link,unknown
5175445905,61324183,0,0.009,1.67,0.02,primary_link,unknown
5175445905,61322401,0,0.056,4.14,0.15,primary,unknown
5176457017,61322149,0,0.009,1.51,0.02,residential,20 mph
5176457017,61322954,0,0.038,3.47,0.1,primary,20 mph
5274421277,61321268,0,0.019,2.36,0.04,residential,20 mph
5274421277,61322714,0,0.057,1.42,0.11,residential,unknown
5391228219,9137933774,0,0.17,1.38,0.33,residential,25 mph
5391228219,61321774,0,0.132,1.0,0.24,residential,25 mph
5391231523,278938832,0,0.099,1.0,0.18,residential,20 mph
5425887467,61330641,0,0.074,1.94,0.15,residential,20 mph
5458229232,61321709,0,0.012,1.66,0.02,residential,25 mph
5458229232,61324751,0,0.11,2.05,0.23,residential,25 mph
5458229232,12205978580,0,0.107,1.0,0.19,residential,"['20 mph', '25 mph']"
5504189721,61330020,0,0.208,1.37,0.4,residential,20 mph
5504189721,5504189722,0,0.023,1.24,0.04,residential,unknown
5504189722,5504189721,0,0.023,1.6,0.05,residential,unknown
5530123246,61329961,0,0.009,1.4,0.02,primary_link,unknown
5530123246,61322249,0,0.067,3.62,0.17,primary,unknown
5530123247,61327402,0,0.009,2.21,0.02,primary_link,unknown
5530123247,1331632703,0,0.054,4.39,0.15,primary,unknown
5530123248,1331632703,0,0.01,2.24,0.02,primary_link,unknown
5530123248,61327402,0,0.055,3.26,0.14,primary,unknown
5617765740,2559968298,0,0.183,1.9,0.38,residential,25 mph
5645093170,61327428,0,0.011,1.76,0.02,unclassified,20 mph
5645093170,8729939593,0,0.18,2.89,0.43,primary,20 mph
5645093171,61321986,0,0.142,1.62,0.28,residential,20 mph
5645093171,4267069426,0,0.126,4.11,0.34,primary,20 mph
5835143863,61330599,0,0.03,2.21,0.07,residential,25 mph
5835143863,61322300,0,0.055,2.0,0.12,residential,"['20 mph', '25 mph']"
5835143872,61329987,0,0.038,1.85,0.08,residential,25 mph
5835143872,61329985,0,0.033,1.23,0.06,residential,25 mph
5835143872,7890515252,0,0.127,1.8,0.26,residential,25 mph
5850416671,61318093,0,0.37,2.1,0.79,residential,25 mph
5921511441,1220427140,0,0.047,1.79,0.1,residential,25 mph
5923251283,945806832,0,0.018,1.28,0.03,residential,20 mph
5937411739,5937411739,0,0.066,1.95,0.14,residential,25 mph
5937411739,278938832,0,0.064,1.0,0.11,residential,25 mph
6038134142,6593964947,0,0.172,2.21,0.37,residential,unknown
6038134142,7885690618,0,0.05,2.09,0.11,residential,unknown
6050488695,61323310,0,0.05,2.09,0.11,residential,20 mph
6050488695,61318148,0,0.068,1.66,0.14,residential,20 mph
6050488697,61324061,0,0.169,1.56,0.33,residential,20 mph
6050488697,6050488695,0,0.011,1.29,0.02,residential,20 mph
6050488702,61323310,0,0.015,1.04,0.03,residential,20 mph
6056842492,61321404,0,0.173,1.25,0.33,residential,20 mph
6056842492,61322401,0,0.113,1.65,0.23,residential,20 mph
6056842492,61322356,0,0.071,1.2,0.13,residential,20 mph
6100432137,723358475,0,0.17,3.01,0.41,secondary,25 mph
6100432137,61283366,0,0.116,3.72,0.3,primary,25 mph
6100432137,61283269,0,0.499,2.37,1.1,secondary,20 mph
6100432137,61329857,0,0.144,3.14,0.35,primary,20 mph
6124468256,61324495,0,0.067,2.81,0.16,primary,20 mph
6124468256,61324855,0,0.106,3.01,0.25,secondary,20 mph
6124468256,61325469,0,0.056,2.72,0.13,primary,20 mph
6568428366,61321442,0,0.038,2.68,0.09,residential,unknown
6568448061,6568448062,0,0.022,1.29,0.04,residential,20 mph
6568448062,1400112145,0,0.031,1.09,0.06,residential,20 mph
6568448062,61323765,0,0.058,2.23,0.13,residential,20 mph
6568448062,6568448061,0,0.022,1.7,0.04,residential,20 mph
6568559302,61329208,0,0.084,2.09,0.18,secondary,20 mph
6568559302,6568559303,0,0.022,1.35,0.04,residential,25 mph
6568559303,6568559302,0,0.022,1.18,0.04,residential,25 mph
6590017300,61317483,0,0.01,2.06,0.02,tertiary,20 mph
6590017300,61330713,0,0.089,3.12,0.22,tertiary,20 mph
6590017300,6590017301,0,0.021,1.0,0.04,residential,unknown
6590017301,6590017300,0,0.021,1.72,0.04,residential,unknown
6593964947,61318451,0,0.047,3.1,0.11,tertiary,25 mph
6593964947,1421366892,0,0.282,2.98,0.68,tertiary,25 mph
6594044182,469402813,0,0.032,2.94,0.08,secondary,25 mph
6594044182,61325606,0,0.049,3.5,0.13,secondary,25 mph
6594044182,6594044183,0,0.037,1.0,0.07,residential,unknown
6594044183,6594044182,0,0.037,1.51,0.07,residential,unknown
6594044184,61324083,0,0.024,3.66,0.06,secondary,25 mph
6594044184,6594047885,0,0.038,1.68,0.08,residential,25 mph
6594044184,61324085,0,0.083,3.18,0.2,secondary,25 mph
6594047885,6594044184,0,0.038,1.0,0.07,residential,25 mph
6759288277,61327586,0,0.037,1.43,0.07,residential,25 mph
6759288277,6759288279,0,0.058,1.09,0.11,unclassified,unknown
6759288279,61324532,0,0.054,2.34,0.12,secondary,20 mph
6759288279,6759288277,0,0.058,1.24,0.11,unclassified,unknown
7025506913,7025506920,0,0.014,2.29,0.03,residential,unknown
7025506913,7025506920,1,0.098,1.07,0.18,residential,unknown
7025506920,61323574,0,0.046,1.99,0.1,residential,unknown
7025506920,7025506913,0,0.098,1.12,0.18,residential,unknown
7045465179,61321704,0,0.052,3.52,0.13,primary,25 mph
7045465179,61324516,0,0.004,4.43,0.01,primary,25 mph
7045465179,61324471,0,0.111,1.1,0.2,residential,20 mph
7045500437,2657922586,0,0.002,3.85,0.01,primary,unknown
7045500437,61332353,0,0.147,1.51,0.29,residential,25 mph
7045500437,61329531,0,0.128,3.87,0.34,primary,unknown
7049937043,61321724,0,0.144,3.38,0.36,trunk,25 mph
7049937043,61326469,0,0.038,2.51,0.09,trunk,25 mph
7050543627,61324081,0,0.027,1.89,0.06,residential,20 mph
7050543627,61324046,0,0.016,2.94,0.04,residential,20 mph
7050543627,7050543656,0,0.027,2.08,0.06,residential,20 mph
7050543656,61324081,0,0.022,2.36,0.05,residential,20 mph
7050543656,61318443,0,0.057,2.17,0.12,residential,20 mph
7050543656,7050543627,0,0.027,1.13,0.05,residential,20 mph
7050551099,61333718,0,0.021,1.67,0.04,residential,20 mph
7050551099,61333510,0,0.032,1.0,0.06,residential,20 mph
7050551099,61324046,0,0.06,1.73,0.12,residential,20 mph
7064477455,61323538,0,0.071,1.46,0.14,residential,20 mph
7064477455,61323544,0,0.032,2.55,0.07,residential,20 mph
7064477455,61329556,0,0.026,2.33,0.06,residential,20 mph
7067953143,61323548,0,0.055,3.04,0.13,trunk,unknown
7067953143,61323551,0,0.014,4.01,0.04,trunk,unknown
7067953147,61318563,0,0.12,2.39,0.27,residential,20 mph
7067953147,61321159,0,0.044,1.21,0.08,residential,20 mph
7291399962,61321338,0,0.406,1.26,0.76,residential,20 mph
7400377051,61321814,0,0.024,2.46,0.05,residential,25 mph
7569779758,61332640,0,0.031,1.56,0.06,residential,unknown
7569985113,4870365882,0,0.254,2.16,0.54,residential,25 mph
7569985113,9137933774,0,0.064,2.35,0.14,residential,unknown
7579360324,1986708490,0,0.01,4.16,0.03,primary,25 mph
7579360360,61318087,0,0.04,1.96,0.08,trunk_link,35 mph
7579360360,13007456848,0,0.033,3.03,0.08,trunk,unknown
7590916054,7579360360,0,0.276,3.34,0.69,trunk,35 mph
7626171293,2742829796,0,0.139,1.43,0.27,residential,25 mph
7626171293,9894803158,0,0.043,1.96,0.09,residential,20 mph
7631024548,313974302,0,0.041,1.83,0.08,unclassified,unknown
7632290667,61323716,0,0.074,1.82,0.15,residential,20 mph
7863973341,9907930046,0,0.01,1.99,0.02,residential,20 mph
7863973341,61318483,0,0.12,1.87,0.25,residential,20 mph
7863973341,7863973342,0,0.076,1.42,0.15,residential,20 mph
7863973342,61318484,0,0.134,1.57,0.26,residential,20 mph
7863973342,7863973341,0,0.076,2.45,0.17,residential,20 mph
7863973342,61321502,0,0.08,1.06,0.15,residential,20 mph
7863973370,61323725,0,0.09,1.73,0.18,residential,unknown
7864041626,61329356,0,0.066,1.99,0.14,residential,unknown
7875154233,61333809,0,0.094,2.3,0.21,residential,20 mph
7875154233,61330022,0,0.085,1.56,0.17,residential,20 mph
7875154233,61332054,0,0.051,2.53,0.11,residential,unknown
7883982085,61318515,0,0.073,1.0,0.13,residential,20 mph
7885690618,6038134142,0,0.05,2.4,0.11,residential,unknown
7890239961,4831798222,0,0.055,1.0,0.1,residential,20 mph
7890239961,61332052,0,0.058,1.71,0.12,residential,25 mph
7890515252,5835143872,0,0.127,2.07,0.27,residential,25 mph
7890515252,5835143863,0,0.068,2.6,0.15,residential,25 mph
7892226623,61322699,0,0.11,1.0,0.2,residential,20 mph
7892226623,61323417,0,0.09,1.35,0.17,residential,20 mph
7892226623,61318478,0,0.091,2.13,0.19,residential,25 mph
7892226624,61321812,0,0.061,2.62,0.14,residential,25 mph
7892226624,61323198,0,0.058,1.39,0.11,residential,20 mph
7892226624,61327740,0,0.043,1.32,0.08,residential,20 mph
7896005715,61320978,0,0.03,1.07,0.05,residential,25 mph
7896067307,61328938,0,0.123,2.26,0.27,residential,25 mph
7896067965,61324153,0,0.084,4.14,0.23,primary,25 mph
7896067965,61328873,0,0.086,3.57,0.22,primary,20 mph
7980904724,61318427,0,0.135,1.88,0.28,residential,20 mph
7980904724,61323115,0,0.037,2.05,0.08,residential,20 mph
7980904724,61323229,0,0.042,1.11,0.08,residential,20 mph
7990360352,61321511,0,0.029,1.47,0.06,residential,25 mph
8347350535,61323866,0,0.007,1.0,0.01,residential,25 mph
8356245766,8356245767,0,0.009,1.71,0.02,residential,20 mph
8356245766,61321468,0,0.052,1.78,0.11,residential,20 mph
8356245766,61333571,0,0.035,1.71,0.07,residential,unknown
8356245767,61330022,0,0.05,1.56,0.1,residential,20 mph
8356245767,8356245766,0,0.009,1.56,0.02,residential,20 mph
8356245767,61322773,0,0.115,1.25,0.22,residential,20 mph
8365868694,61325563,0,0.005,2.74,0.01,secondary,20 mph
8365868694,61332285,0,0.047,1.0,0.08,residential,25 mph
8501422396,3620929818,0,0.036,4.51,0.1,primary,25 mph
8501422396,277667346,0,0.078,3.52,0.2,trunk,25 mph
8501484897,277666264,0,0.039,1.0,0.07,trunk_link,unknown
8501484897,61318074,0,0.319,3.07,0.77,trunk,"['35 mph', '25 mph']"
8508760490,61326713,0,0.079,2.79,0.19,tertiary,25 mph
8508760490,61330310,0,0.055,2.49,0.12,tertiary,unknown
8508760490,11108035084,0,0.043,3.45,0.11,secondary,unknown
8508760490,61325588,0,0.139,2.3,0.31,secondary,25 mph
8519044531,61333553,0,0.019,2.53,0.04,secondary,25 mph
8519044531,61318586,0,0.071,2.13,0.15,secondary,25 mph
8602936356,61283373,0,0.015,2.06,0.03,primary,20 mph
8602936356,61328079,0,0.064,3.47,0.16,primary,20 mph
8729939576,61327428,0,0.103,3.56,0.27,primary,20 mph
8729939587,61318593,0,0.018,3.97,0.05,primary,20 mph
8729939587,61321360,0,0.047,1.49,0.09,primary_link,unknown
8729939593,61321360,0,0.016,3.44,0.04,primary,20 mph
8754542700,61325432,0,0.006,2.09,0.01,secondary,20
8754542700,1001516277,0,0.037,3.51,0.09,tertiary,20 mph
8754542700,2049832619,0,0.071,2.75,0.17,secondary,20 mph
8756218050,61325530,0,0.144,1.26,0.27,residential,20 mph
8756218050,1001516277,0,0.174,3.44,0.44,primary,"['20 mph', '25 mph']"
9070681939,61323271,0,0.017,1.9,0.04,tertiary,20 mph
9070681939,61323237,0,0.051,3.24,0.13,tertiary,20 mph
9070681939,9070681941,0,0.044,1.8,0.09,residential,20 mph
9070681941,9070681939,0,0.044,2.36,0.1,residential,20 mph
9113929725,11736126145,0,0.027,1.9,0.06,residential,25 mph
9137933774,5391228219,0,0.17,1.37,0.33,residential,25 mph
9137933774,1530477577,0,0.108,1.26,0.2,residential,unknown
9137933774,7569985113,0,0.064,1.56,0.13,residential,unknown
9137933774,61322550,0,0.074,1.24,0.14,residential,25 mph
9170623768,61322437,0,0.17,3.24,0.42,primary,30 mph
9170623768,9170623769,0,0.011,3.51,0.03,trunk,30 mph
9170623769,61321463,0,0.481,4.81,1.41,trunk,30 mph
9170623769,9170623768,0,0.011,3.43,0.03,trunk,30 mph
9170623769,61322350,0,0.047,3.52,0.12,primary,unknown
9261096449,61322452,0,0.061,2.94,0.14,primary,25 mph
9261096449,61322622,0,0.102,3.21,0.25,primary,unknown
9261698819,61321763,0,0.08,2.05,0.17,secondary,25 mph
9261698819,61317741,0,0.044,2.27,0.1,residential,20 mph
9261698819,9261698820,0,0.011,4.17,0.03,secondary,25 mph
9261698820,9261698819,0,0.011,3.21,0.03,secondary,25 mph
9261698820,61321439,0,0.059,3.22,0.15,secondary,25 mph
9261698820,61321428,0,0.075,2.31,0.17,residential,25 mph
9300359736,61318063,0,0.1,3.03,0.24,residential,unknown
9627491318,1220628101,0,0.075,2.21,0.16,residential,25 mph
9627491318,9634533326,0,0.104,1.56,0.21,residential,25 mph
9627491318,4870365869,0,0.085,2.05,0.18,residential,25 mph
9632096589,61283385,0,0.133,2.11,0.28,residential,25 mph
9634429759,61318545,0,0.057,2.9,0.14,secondary,20 mph
9634429759,61325478,0,0.061,4.65,0.18,primary,20 mph
9634429759,61325480,0,0.007,3.34,0.02,primary,20 mph
9634533323,9634533324,0,0.057,1.31,0.11,residential,25 mph
9634533323,61322550,0,0.072,1.81,0.15,residential,25 mph
9634533323,9634533326,0,0.022,2.96,0.05,residential,25 mph
9634533324,9634533325,0,0.022,1.64,0.04,residential,25 mph
9634533324,61322469,0,0.091,1.05,0.17,residential,25 mph
9634533325,1220628101,0,0.087,1.32,0.16,residential,25 mph
9634533325,9634533324,0,0.022,1.48,0.04,residential,25 mph
9634533325,9634533326,0,0.057,1.74,0.11,residential,25 mph
9634533326,9627491318,0,0.104,1.75,0.21,residential,25 mph
9634533326,9634533323,0,0.022,1.93,0.04,residential,25 mph
9634892477,61330319,0,0.042,4.7,0.12,trunk,30 mph
9634892477,61321774,0,0.019,1.75,0.04,residential,25 mph
9634947640,4870365882,0,0.027,2.54,0.06,residential,25 mph
9634947640,9634947650,0,0.097,1.34,0.19,living_street,20 mph
9634947640,4870365869,0,0.082,1.11,0.15,residential,25 mph
9634947650,4870365882,0,0.076,2.0,0.16,residential,25 mph
9775078870,61318544,0,0.035,1.0,0.06,residential,25 mph
9894803158,9894803161,0,0.075,1.19,0.14,unclassified,unknown
9894803158,61323789,0,0.088,1.44,0.17,residential,20 mph
9894803158,7626171293,0,0.043,1.42,0.08,residential,20 mph
9894803161,61327262,0,0.089,1.36,0.17,residential,20 mph
9894803161,945806832,0,0.057,1.95,0.12,residential,20 mph
9907930022,61330540,0,0.028,2.34,0.06,residential,20 mph
9907930022,9907930023,0,0.01,1.28,0.02,residential,20 mph
9907930022,61330378,0,0.142,2.56,0.32,residential,20 mph
9907930023,61318431,0,0.092,1.26,0.17,residential,20 mph
9907930023,9907930022,0,0.01,2.13,0.02,residential,20 mph
9907930046,7863973341,0,0.01,1.92,0.02,residential,20 mph
9907930046,61323417,0,0.186,3.05,0.45,residential,20 mph
9908416771,11070053345,0,0.035,1.35,0.07,residential,25 mph
9953660276,12189221036,0,0.139,3.4,0.35,secondary,25 mph
9953660276,1053541778,0,0.314,2.79,0.73,secondary,25 mph
9973710848,61321305,0,0.014,4.33,0.04,primary,25 mph
9973710848,61321378,0,0.183,2.46,0.41,residential,25 mph
9973710848,61323032,0,0.138,2.53,0.31,primary,25 mph
10109181027,941442904,0,0.059,3.14,0.14,trunk,25 mph
10109181027,10119781451,0,0.03,2.07,0.06,trunk_link,unknown
10119781451,61324902,0,0.015,3.76,0.04,primary,unknown
10119781451,941442904,0,0.055,4.25,0.15,primary,unknown
10202959121,61317515,0,0.004,3.55,0.01,tertiary,20 mph
10202959121,61323131,0,0.175,1.52,0.34,residential,20 mph
11011483244,61329191,0,0.062,1.7,0.13,residential,20 mph
11011483244,61325617,0,0.119,4.86,0.35,primary,25 mph
11011483260,61321986,0,0.059,1.45,0.11,residential,20 mph
11011483260,1839951959,0,0.084,1.03,0.15,residential,25 mph
11013243761,11160127821,0,0.013,2.75,0.03,secondary,unknown
11013243761,1530477577,0,0.07,3.5,0.18,trunk,30 mph
11070053345,61332043,0,0.032,2.38,0.07,residential,20 mph
11070053345,9908416771,0,0.035,1.73,0.07,residential,25 mph
11106989909,61321095,0,0.128,1.93,0.27,residential,20 mph
11106989909,61321880,0,0.051,2.85,0.12,primary,20 mph
11106989909,61329266,0,0.071,3.75,0.19,primary,20 mph
11108035084,278950328,0,0.084,2.68,0.19,secondary,unknown
11108035084,8508760490,0,0.043,2.27,0.09,secondary,unknown
11119143182,61333571,0,0.022,1.51,0.04,residential,unknown
11160127821,278950328,0,0.066,2.58,0.15,trunk,30 mph
11160127821,11108035084,0,0.035,3.27,0.09,secondary,unknown
11227897761,11227897787,0,0.012,2.97,0.03,secondary,unknown
11227897787,11227897761,0,0.012,3.2,0.03,secondary,unknown
11227897787,9634892477,0,0.087,3.03,0.21,trunk,30 mph
11227897787,61325511,0,0.078,1.92,0.16,secondary,unknown
11229037687,625102161,0,0.05,3.21,0.12,primary,25 mph
11229037687,61326821,0,0.122,3.44,0.31,tertiary,20 mph
11229037687,61321187,0,0.088,2.93,0.21,primary,25 mph
11262063785,61329961,0,0.093,1.31,0.18,residential,unknown
11269219541,61324372,0,0.082,1.13,0.15,residential,20 mph
11269219541,61324187,0,0.103,1.65,0.21,residential,25 mph
11501719666,8756218050,0,0.034,2.73,0.08,primary,25 mph
11639931180,1077645749,0,0.018,4.4,0.05,primary,20 mph
11639931180,61322154,0,0.065,4.58,0.19,primary,20 mph
11639940379,11639940382,0,0.001,1.63,0.0,residential,20 mph
11639940379,61322151,0,0.204,1.37,0.39,residential,20 mph
11639940379,61333016,0,0.036,1.99,0.08,residential,unknown
11639940382,11639940379,0,0.001,2.38,0.0,residential,20 mph
11639940382,61317653,0,0.045,2.23,0.1,residential,25 mph
11639940382,61322149,0,0.06,1.6,0.12,residential,20 mph
11679014095,61323964,0,0.043,3.77,0.11,tertiary,unknown
11679014095,61323969,0,0.137,2.22,0.3,tertiary,unknown
11679014095,11679014101,0,0.044,1.16,0.08,primary_link,unknown
11679014101,61327443,0,0.14,3.36,0.35,primary,30 mph
11697851032,61325472,0,0.018,2.79,0.04,secondary,25 mph
11697851032,469402813,0,0.051,2.27,0.11,secondary,25 mph
11704524803,61323368,0,0.009,3.27,0.02,tertiary,20 mph
11704524803,2014367508,0,0.111,2.71,0.26,tertiary,20 mph
11720988024,11720988025,0,0.011,2.4,0.02,secondary,25 mph
11720988024,61325432,0,0.287,2.91,0.68,secondary,20 mph
11720988025,11720988024,0,0.011,2.09,0.02,secondary,25 mph
11720988025,61324878,0,0.077,2.88,0.18,secondary,25 mph
11720988025,61318615,0,0.081,2.94,0.19,secondary,25 mph
11721388405,61325858,0,0.026,3.53,0.07,secondary,20 mph
11721388405,61325480,0,0.04,3.44,0.1,primary,20 mph
