from_node,to_node,edge_key,distance_km,traffic_weight,travel_time_min,highway_type,maxspeed
6455354944,6131812595,0,0.051,2.47,0.12,residential,unknown
6455354944,6455354946,0,0.183,1.5,0.36,residential,unknown
6455354946,6455354942,0,0.064,1.77,0.13,residential,unknown
6455354946,7265795057,0,0.024,1.09,0.04,residential,unknown
6455354946,6455354944,0,0.183,1.27,0.34,residential,unknown
6456088910,2228225776,0,0.008,2.01,0.02,residential,unknown
6456088910,11865933902,0,0.075,3.01,0.18,secondary,unknown
6462712325,308915753,0,0.145,3.18,0.36,primary,unknown
6504218262,308917653,0,0.087,1.49,0.17,residential,unknown
6504218262,308917649,0,0.164,1.31,0.31,residential,unknown
6504218262,11017447792,0,0.051,1.85,0.1,residential,unknown
6504305286,1430679874,0,0.152,2.04,0.32,residential,unknown
6504305286,1430679862,0,0.101,1.12,0.19,residential,unknown
6504305286,6504305287,0,0.033,1.35,0.06,residential,unknown
6504305287,10153757207,0,0.098,2.73,0.23,residential,unknown
6504305287,6504305286,0,0.033,1.11,0.06,residential,unknown
6504305287,6504305288,0,0.041,1.42,0.08,residential,unknown
6504305288,263227171,0,0.047,3.51,0.12,tertiary,unknown
6504305288,10153757206,0,0.098,3.17,0.24,tertiary,unknown
6504305288,6504305287,0,0.041,2.39,0.09,residential,unknown
6528476359,6528476360,0,0.039,1.0,0.07,residential,unknown
6528476360,6454722370,0,0.057,3.2,0.14,secondary,unknown
6528476360,6528476359,0,0.039,1.38,0.07,residential,unknown
6528476361,6528476362,0,0.084,1.77,0.17,residential,unknown
6528476362,6454722371,0,0.043,1.04,0.08,residential,unknown
6528476362,6528476361,0,0.084,1.66,0.17,residential,unknown
6528476362,7485482940,0,0.031,1.19,0.06,residential,unknown
6528476362,6454722370,0,0.069,1.45,0.13,residential,unknown
6528476363,6528476366,0,0.043,1.32,0.08,residential,unknown
6528476366,11493846393,0,0.036,1.17,0.07,residential,unknown
6528476366,6311451944,0,0.069,1.36,0.13,residential,unknown
6528476366,6528476363,0,0.043,1.97,0.09,residential,unknown
6528479943,2228225795,0,0.02,2.03,0.04,residential,unknown
6528479943,7485520890,0,0.046,1.35,0.09,residential,unknown
6528479943,10055273097,0,0.053,2.05,0.11,residential,unknown
6528479945,6528479946,0,0.031,1.23,0.06,residential,unknown
6528479946,4803435047,0,0.013,2.47,0.03,residential,unknown
6528479946,6528479945,0,0.031,1.84,0.06,residential,unknown
6528479946,2228225790,0,0.022,1.81,0.04,residential,unknown
6528482681,5395545375,0,0.033,1.0,0.06,residential,unknown
6528482682,6528482683,0,0.039,1.9,0.08,residential,unknown
6528482683,5395545376,0,0.038,1.96,0.08,residential,unknown
6528482683,5395545375,0,0.045,1.0,0.08,residential,unknown
6528482683,6528482682,0,0.039,1.11,0.07,residential,unknown
6528482684,5395545376,0,0.066,2.18,0.14,residential,unknown
6528482685,5395545376,0,0.091,1.61,0.18,residential,unknown
6528482686,6528482687,0,0.036,1.61,0.07,residential,unknown
6528482687,6528482689,0,0.025,1.27,0.05,residential,unknown
6528482687,308917473,0,0.043,2.46,0.1,residential,unknown
6528482687,6528482686,0,0.036,2.27,0.08,residential,unknown
6528482688,6528482689,0,0.06,1.64,0.12,residential,unknown
6528482689,6528482691,0,0.034,2.13,0.07,residential,unknown
6528482689,6528482687,0,0.025,1.78,0.05,residential,unknown
6528482689,6528482688,0,0.06,2.23,0.13,residential,unknown
6528482690,6528482691,0,0.073,1.64,0.15,residential,unknown
6528482691,308917649,0,0.038,2.0,0.08,residential,unknown
6528482691,6528482689,0,0.034,2.27,0.07,residential,unknown
6528482691,6528482690,0,0.073,2.09,0.16,residential,unknown
6528488887,443224554,0,0.172,2.51,0.39,residential,unknown
7089555205,7089555208,0,0.014,1.0,0.03,residential,unknown
7089555205,7089555207,0,0.023,1.47,0.05,residential,unknown
7089555205,7089555206,0,0.062,2.9,0.15,residential,unknown
7089555206,960530573,0,0.026,1.52,0.05,residential,unknown
7089555206,7089555207,0,0.04,1.32,0.08,residential,unknown
7089555206,7089555205,0,0.062,1.5,0.12,residential,unknown
7089555207,7089555205,0,0.023,1.51,0.05,residential,unknown
7089555207,2228225804,0,0.026,2.47,0.06,residential,unknown
7089555207,7089555206,0,0.04,1.3,0.08,residential,unknown
7089555208,7089555205,0,0.014,1.26,0.03,residential,unknown
7089555209,7089555210,0,0.033,1.64,0.07,living_street,unknown
7089555210,2228225787,0,0.031,2.29,0.07,residential,unknown
7089555210,2228225784,0,0.055,1.55,0.11,residential,unknown
7089555210,7089555209,0,0.033,2.57,0.07,living_street,unknown
7089555211,3740957822,0,0.08,3.25,0.2,secondary,unknown
7089555211,7089555213,0,0.082,1.86,0.17,living_street,unknown
7089555213,2526076436,0,0.03,2.02,0.06,residential,unknown
7089555213,3740957821,0,0.042,1.71,0.08,residential,unknown
7089555213,7089555211,0,0.082,1.45,0.16,living_street,unknown
7089555216,363795803,0,0.061,2.44,0.14,residential,unknown
7089555216,363232731,0,0.131,2.2,0.28,residential,unknown
7089555216,960536079,0,0.103,2.13,0.22,residential,unknown
7089555218,10989243384,0,0.01,1.96,0.02,residential,unknown
7089555231,363788898,0,0.023,1.92,0.05,residential,unknown
7089555231,3684937733,0,0.044,1.71,0.09,living_street,unknown
7089555231,1466637175,0,0.028,1.22,0.05,residential,unknown
7200329607,260729388,0,0.089,2.06,0.19,secondary,unknown
7200329607,3801692781,0,0.009,1.58,0.02,secondary_link,unknown
7263010437,5586382485,0,0.02,2.71,0.05,secondary,unknown
7263010437,10862180927,0,0.008,1.35,0.01,residential,unknown
7265495337,7265495338,0,0.024,2.43,0.05,tertiary,unknown
7265495337,306580569,0,0.178,3.57,0.46,tertiary,unknown
7265495338,7265495340,0,0.009,2.59,0.02,tertiary,unknown
7265495338,3801688116,0,0.059,3.07,0.14,secondary,unknown
7265495340,10284348020,0,0.007,2.94,0.02,secondary,unknown
7265495340,305134771,0,0.039,2.24,0.09,tertiary,unknown
7265495342,7265495338,0,0.008,2.86,0.02,secondary,unknown
7265495342,7265495337,0,0.022,1.87,0.05,tertiary,unknown
7265565024,7265565025,0,0.087,2.18,0.19,residential,unknown
7265565025,10153788538,0,0.027,2.44,0.06,residential,unknown
7265565025,7265565024,0,0.087,1.51,0.17,residential,unknown
7265565025,1759942779,0,0.049,1.0,0.09,residential,unknown
7265565075,301347812,0,0.18,3.08,0.44,tertiary,unknown
7265565075,306580353,0,0.05,1.95,0.1,tertiary,unknown
7265565075,260739401,0,0.079,2.98,0.19,tertiary,unknown
7265565075,438068380,0,0.122,1.69,0.25,tertiary,unknown
7265795057,6455354946,0,0.024,2.7,0.05,residential,unknown
7265869848,3149542155,0,0.018,2.53,0.04,residential,unknown
7265869848,6143995415,0,0.032,2.41,0.07,residential,unknown
7265869848,7429952385,0,0.079,2.1,0.17,residential,unknown
7265869852,3158788648,0,0.059,2.06,0.13,residential,unknown
7265869852,3158788643,0,0.032,1.45,0.06,residential,unknown
7265869852,7265869853,0,0.07,1.97,0.15,residential,unknown
7265869853,1430679870,0,0.006,2.26,0.01,residential,unknown
7265869853,7265869852,0,0.07,1.04,0.13,residential,unknown
7265869853,3158788655,0,0.043,1.4,0.08,residential,unknown
7265869856,6131812595,0,0.125,1.67,0.25,residential,unknown
7265869857,7265869859,0,0.024,1.11,0.04,residential,unknown
7265869857,3149542157,0,0.033,1.23,0.06,residential,unknown
7265869857,7265869858,0,0.072,2.55,0.16,residential,unknown
7265869858,7265869857,0,0.072,1.25,0.13,residential,unknown
7265869859,7265869857,0,0.024,2.58,0.05,residential,unknown
7265869859,7265869860,0,0.074,2.54,0.17,residential,unknown
7265869859,7265869862,0,0.025,2.79,0.06,residential,unknown
7265869860,7265869859,0,0.074,3.01,0.18,residential,unknown
7265869861,6131812598,0,0.099,2.67,0.23,residential,unknown
7265869862,7279246833,0,0.01,1.44,0.02,residential,unknown
7265869862,6167907607,0,0.072,1.55,0.14,residential,unknown
7265869862,7265869859,0,0.025,2.44,0.06,residential,unknown
7271119103,10153788538,0,0.085,1.07,0.16,residential,unknown
7279246833,7265869862,0,0.01,2.54,0.02,residential,unknown
7331215088,4032342086,0,0.155,2.81,0.36,residential,unknown
7331215092,6455354942,0,0.214,2.24,0.46,residential,unknown
7331215092,6455354941,0,0.202,1.87,0.42,residential,unknown
7331215092,6455354941,1,0.194,1.82,0.4,residential,unknown
7429952385,7265869848,0,0.079,2.18,0.17,residential,unknown
7485482926,2228225824,0,0.058,1.2,0.11,residential,unknown
7485482926,2228225818,0,0.024,2.08,0.05,residential,unknown
7485482926,2228225822,0,0.018,2.3,0.04,residential,unknown
7485482926,7485482927,0,0.021,1.53,0.04,residential,unknown
7485482927,2228225817,0,0.023,1.59,0.05,residential,unknown
7485482927,10055294834,0,0.058,1.15,0.11,residential,unknown
7485482927,7485482926,0,0.021,2.55,0.05,residential,unknown
7485482931,7485482932,0,0.037,2.41,0.08,residential,unknown
7485482932,7485482931,0,0.037,2.45,0.08,residential,unknown
7485482932,11017412094,0,0.08,1.96,0.17,residential,unknown
7485482932,5389442283,0,0.062,2.52,0.14,residential,unknown
7485482934,11853713921,0,0.015,1.0,0.03,residential,unknown
7485482934,3740962130,0,0.011,3.54,0.03,secondary,unknown
7485482934,3740962129,0,0.008,1.35,0.01,residential,unknown
7485482935,2228225833,0,0.02,1.41,0.04,residential,unknown
7485482935,10108362746,0,0.047,1.0,0.08,residential,unknown
7485482935,2228225842,0,0.02,1.87,0.04,residential,unknown
7485482936,2228225838,0,0.016,2.42,0.04,residential,unknown
7485482936,459782085,0,0.072,1.56,0.14,residential,unknown
7485482936,2228225842,0,0.017,2.24,0.04,residential,unknown
7485482937,7485482938,0,0.039,2.17,0.08,residential,unknown
7485482938,2228225821,0,0.013,1.52,0.03,residential,unknown
7485482938,7485482937,0,0.039,1.72,0.08,residential,unknown
7485482938,7485520890,0,0.116,2.22,0.25,residential,unknown
7485482940,6528476362,0,0.031,1.0,0.06,residential,unknown
7485520890,2228225799,0,0.023,2.57,0.05,residential,unknown
7485520890,6528479943,0,0.046,2.5,0.1,residential,unknown
7485520890,7485482938,0,0.116,1.0,0.21,residential,unknown
7485520891,6278093122,0,0.033,2.26,0.07,secondary,unknown
7485520891,960536085,0,0.117,1.0,0.21,residential,unknown
9200341881,305092025,0,0.035,1.08,0.06,residential,unknown
9200341881,260739401,0,0.045,1.0,0.08,residential,unknown
9200341881,12866638777,0,0.058,2.06,0.12,residential,unknown
9363518172,9363518173,0,0.007,1.18,0.01,residential,unknown
9363518172,4282466478,0,0.155,1.0,0.28,residential,unknown
9363518172,61746220,0,0.196,2.8,0.46,secondary,unknown
9363518173,9363518172,0,0.007,1.0,0.01,residential,unknown
9363518173,10068956866,0,0.01,2.2,0.02,secondary,unknown
9797919703,6017833815,0,0.012,2.61,0.03,secondary,unknown
9797919703,305091854,0,0.058,3.65,0.15,primary,unknown
10017800625,1391210508,0,0.036,1.8,0.07,residential,unknown
10053692337,2228225829,0,0.024,2.28,0.05,residential,unknown
10053692337,2228225823,0,0.022,1.44,0.04,residential,unknown
10053692337,2228225822,0,0.016,1.0,0.03,residential,unknown
10055273097,6528479943,0,0.053,1.97,0.11,residential,unknown
10055273099,960532674,0,0.033,1.0,0.06,residential,unknown
10055273099,10055273100,0,0.037,2.12,0.08,residential,unknown
10055273099,3740957822,0,0.062,1.0,0.11,residential,unknown
10055273100,10055273099,0,0.037,1.39,0.07,residential,unknown
10055294834,7485482927,0,0.058,2.2,0.12,residential,unknown
10055294834,956276595,0,0.021,2.5,0.05,residential,unknown
10055294834,2228225824,0,0.021,1.84,0.04,residential,unknown
10055294842,2228225842,0,0.047,2.53,0.11,residential,unknown
10055294842,2228225852,0,0.022,1.98,0.05,residential,unknown
10055294842,10108362746,0,0.019,1.58,0.04,residential,unknown
10055294843,2228225849,0,0.02,1.12,0.04,residential,unknown
10055294843,2228225837,0,0.047,1.82,0.1,residential,unknown
10055294843,10108362746,0,0.02,1.46,0.04,residential,unknown
10055294845,2228225848,0,0.023,1.81,0.05,residential,unknown
10055294845,10173339067,0,0.022,1.53,0.04,residential,unknown
10055294845,2228225837,0,0.065,1.4,0.12,residential,unknown
10068956864,306835061,0,0.007,3.51,0.02,secondary,unknown
10068956865,10068956864,0,0.007,2.49,0.02,secondary,unknown
10068956865,7485520891,0,0.057,2.36,0.13,secondary,unknown
10068956866,10068956865,0,0.008,3.03,0.02,secondary,unknown
10068956866,309593261,0,0.043,2.29,0.09,secondary,unknown
10108362746,7485482935,0,0.047,1.98,0.1,residential,unknown
10108362746,2228225851,0,0.021,1.01,0.04,residential,unknown
10108362746,10055294843,0,0.02,1.06,0.04,residential,unknown
10108362746,10055294842,0,0.019,2.35,0.04,residential,unknown
10153719249,443224568,0,0.018,2.4,0.04,residential,unknown
10153719249,10153719251,0,0.03,1.75,0.06,residential,unknown
10153719251,443224554,0,0.018,1.9,0.04,residential,unknown
10153719251,10153719249,0,0.03,1.59,0.06,residential,unknown
10153757205,6455354942,0,0.032,2.01,0.07,residential,unknown
10153757206,6504305288,0,0.098,3.35,0.24,tertiary,unknown
10153757206,10153757207,0,0.039,1.04,0.07,residential,unknown
10153757206,1430679870,0,0.026,2.22,0.06,tertiary,unknown
10153757207,6504305287,0,0.098,1.56,0.19,residential,unknown
10153757207,3158788655,0,0.018,1.09,0.03,residential,unknown
10153757207,10153757206,0,0.039,2.05,0.08,residential,unknown
10153788538,2415950870,0,0.031,2.08,0.07,residential,unknown
10153788538,7265565025,0,0.027,1.17,0.05,residential,unknown
10153788538,7271119103,0,0.085,1.39,0.16,residential,unknown
10153812601,443224583,0,0.064,1.05,0.12,residential,unknown
10153812601,10153812603,0,0.024,1.24,0.05,residential,unknown
10153812601,10153812602,0,0.034,2.14,0.07,residential,unknown
10153812602,10153812604,0,0.024,2.18,0.05,residential,unknown
10153812602,443224584,0,0.068,1.17,0.13,residential,unknown
10153812602,10153812601,0,0.034,2.31,0.07,residential,unknown
10153812603,10153812601,0,0.024,2.08,0.05,residential,unknown
10153812603,443224582,0,0.054,2.51,0.12,residential,unknown
10153812603,10153812604,0,0.04,1.15,0.07,residential,unknown
10153812604,443224585,0,0.036,1.0,0.06,residential,unknown
10153812604,10153812602,0,0.024,1.43,0.05,residential,unknown
10153812604,10153812603,0,0.04,1.93,0.08,residential,unknown
10173339067,2228225843,0,0.02,2.02,0.04,residential,unknown
10173339067,2228225831,0,0.043,1.09,0.08,residential,unknown
10173339067,3740962129,0,0.024,1.5,0.05,residential,unknown
10173339067,10055294845,0,0.022,1.79,0.05,residential,unknown
10211128784,6143995415,0,0.037,1.0,0.07,residential,unknown
10284348020,7265495342,0,0.009,3.16,0.02,tertiary,unknown
10284348020,3801695511,0,0.322,2.15,0.69,secondary,unknown
10295532214,4533883485,0,0.068,2.63,0.16,tertiary,unknown
10295532214,1759942773,0,0.165,1.44,0.32,residential,unknown
10848036380,3399683429,0,0.047,2.22,0.1,residential,unknown
10848036381,3399683425,0,0.018,1.22,0.03,residential,unknown
10862180927,7263010437,0,0.008,2.24,0.02,residential,unknown
10862212866,10862212867,0,0.031,1.62,0.06,residential,unknown
10862212866,11493846394,0,0.042,1.56,0.08,residential,unknown
10862212866,1391210508,0,0.029,1.39,0.06,residential,unknown
10862212867,10862212866,0,0.031,1.67,0.06,residential,unknown
10862212869,10862212870,0,0.039,1.46,0.07,residential,unknown
10862212870,3399683420,0,0.035,1.57,0.07,residential,unknown
10862212870,10862212869,0,0.039,2.62,0.09,residential,unknown
10862212870,10862212874,0,0.032,2.52,0.07,residential,unknown
10862212874,10862212870,0,0.032,1.58,0.06,residential,unknown
10873245758,3740957823,0,0.01,1.72,0.02,residential,unknown
10873245758,61746221,0,0.229,3.25,0.57,secondary,unknown
10989243383,363232731,0,0.038,2.16,0.08,residential,unknown
10989243383,2228165491,0,0.066,1.0,0.12,residential,unknown
10989243383,10989243384,0,0.05,1.42,0.1,residential,unknown
10989243384,7089555218,0,0.01,1.88,0.02,residential,unknown
10989243384,10989243385,0,0.018,2.26,0.04,residential,unknown
10989243384,10989243383,0,0.05,2.05,0.11,residential,unknown
10989243385,10989243384,0,0.018,1.0,0.03,residential,unknown
11012059864,960536082,0,0.029,2.54,0.07,residential,unknown
11012059864,6278093122,0,0.088,1.18,0.16,residential,unknown
11012059864,3740957819,0,0.118,1.71,0.24,residential,unknown
11017412094,11017412096,0,0.012,2.24,0.03,residential,unknown
11017412094,11017412095,0,0.041,2.11,0.09,living_street,unknown
11017412094,7485482932,0,0.08,2.53,0.18,residential,unknown
11017412095,11017412094,0,0.041,1.29,0.08,living_street,unknown
11017412096,11017412094,0,0.012,1.2,0.02,residential,unknown
11017412096,4267702358,0,0.014,1.28,0.03,residential,unknown
11017412096,11017412097,0,0.055,1.52,0.11,living_street,unknown
11017412097,11017412096,0,0.055,2.21,0.12,living_street,unknown
11017415671,5586382485,0,0.007,1.26,0.01,residential,unknown
11017416949,306582377,0,0.029,1.37,0.06,residential,unknown
11017416949,6096432317,0,0.03,1.71,0.06,residential,unknown
11017416949,11017416950,0,0.043,1.95,0.09,residential,unknown
11017416950,306582377,0,0.052,1.97,0.11,residential,unknown
11017416950,11017416949,0,0.043,1.16,0.08,residential,unknown
11017416950,6096432316,0,0.059,1.28,0.11,residential,unknown
11017447792,11017447793,0,0.039,2.05,0.08,living_street,unknown
11017447792,4267702363,0,0.11,1.77,0.22,residential,unknown
11017447792,6504218262,0,0.051,2.77,0.12,residential,unknown
11017447793,11017447792,0,0.039,2.8,0.09,living_street,unknown
11021742662,4282466478,0,0.014,2.59,0.03,residential,unknown
11098695097,4032342086,0,0.085,1.74,0.17,residential,unknown
11098695097,4032342289,0,0.007,1.31,0.01,residential,unknown
11098695097,4032342292,0,0.046,1.56,0.09,residential,unknown
11121585204,960536082,0,0.021,2.44,0.05,residential,unknown
11168780086,2228225773,0,0.008,1.37,0.02,residential,unknown
11168780086,2228225770,0,0.032,1.9,0.07,residential,unknown
11168780086,11168780090,0,0.041,1.18,0.08,residential,unknown
11168780090,11168780086,0,0.041,1.78,0.08,residential,unknown
11168780092,2228225773,0,0.017,1.0,0.03,residential,unknown
11395457761,308917653,0,0.049,2.58,0.11,residential,unknown
11395457761,5389442283,0,0.059,2.21,0.13,residential,unknown
11395457761,11395457762,0,0.054,1.66,0.11,residential,unknown
11395457762,11395457761,0,0.054,1.11,0.1,residential,unknown
11493493806,3801700762,0,0.009,1.6,0.02,residential,unknown
11493493806,7200329607,0,0.116,1.91,0.24,secondary,unknown
11493493810,11493493806,0,0.006,3.06,0.01,secondary,unknown
11493493810,3558446066,0,0.037,1.67,0.07,residential,unknown
11493846392,11493846395,0,0.012,2.85,0.03,secondary,unknown
11493846393,6528476360,0,0.059,2.87,0.14,secondary,unknown
11493846393,11493846392,0,0.01,1.34,0.02,residential,unknown
11493846393,6528476366,0,0.036,1.29,0.07,residential,unknown
11493846394,11493846393,0,0.012,2.47,0.03,secondary,unknown
11493846394,10862212866,0,0.042,2.09,0.09,residential,unknown
11493846395,11493846394,0,0.009,1.82,0.02,residential,unknown
11493846395,309593297,0,0.039,2.0,0.08,residential,unknown
11493846395,3740957812,0,0.157,1.78,0.32,secondary,unknown
11494185466,308915757,0,0.251,4.47,0.71,primary,unknown
11494201269,11494185466,0,0.011,3.15,0.03,primary,unknown
11809900886,308915754,0,0.013,3.11,0.03,primary,25
11853667889,11853667890,0,0.013,1.89,0.03,secondary_link,unknown
11853667890,11853667889,0,0.013,2.97,0.03,secondary_link,unknown
11853667890,61746218,0,0.069,2.25,0.15,secondary,unknown
11853713921,7485482934,0,0.015,1.71,0.03,residential,unknown
11853713921,10873245758,0,0.09,3.14,0.22,secondary,unknown
11865933902,363795803,0,0.007,1.93,0.01,residential,unknown
11865933902,3399067464,0,0.151,2.64,0.35,secondary,unknown
11892969975,1761893917,0,0.007,2.73,0.02,secondary,unknown
11892969975,11892969976,0,0.009,2.05,0.02,secondary_link,unknown
11892969976,3801692785,0,0.086,2.42,0.19,secondary,unknown
11892969976,11892969975,0,0.009,1.45,0.02,secondary_link,unknown
11918065894,11918065896,0,0.048,1.97,0.1,residential,unknown
11918065895,11918065896,0,0.025,1.49,0.05,residential,unknown
11918065896,11918065894,0,0.048,1.48,0.09,residential,unknown
11918065896,11918065897,0,0.026,2.14,0.06,residential,unknown
11918065896,11918065895,0,0.025,1.0,0.05,residential,unknown
11918065896,5389437911,0,0.066,2.23,0.14,residential,unknown
11918065897,11918065896,0,0.026,1.84,0.05,residential,unknown
12153954916,6143995412,0,0.04,1.62,0.08,residential,unknown
12174885780,12174885781,0,0.005,2.54,0.01,residential,unknown
12174885781,4803681197,0,0.015,2.32,0.03,residential,unknown
12174885781,4803681198,0,0.099,2.79,0.23,residential,unknown
12240947259,309593854,0,0.027,2.03,0.06,residential,unknown
12240947259,309593849,0,0.032,2.73,0.07,residential,unknown
12240947259,12240947260,0,0.014,1.75,0.03,residential,unknown
12240947260,12240947259,0,0.014,2.01,0.03,residential,unknown
12866638777,305092025,0,0.067,2.33,0.15,residential,unknown
12866638777,305092269,0,0.009,1.74,0.02,residential,unknown
12866638777,9200341881,0,0.058,1.92,0.12,residential,unknown
13161779354,6454722371,0,0.021,2.57,0.05,residential,unknown
13164836647,3149542150,0,0.006,1.58,0.01,residential,unknown
13164836647,13164836648,0,0.043,1.97,0.09,residential,unknown
13164836647,6143995412,0,0.025,1.0,0.04,residential,unknown
13164836648,13164836647,0,0.043,1.51,0.08,residential,unknown
