city,num_emergencies,trial,algorithm,objective,time_s,status,convergence_len
bangalore_central,15,10,Elitist GA,7.251882939702417,0.30795931816101074,ok,50
bangalore_central,15,10,Adaptive GA,7.251882939702417,0.33606958389282227,ok,50
bangalore_central,15,10,Hybrid GA,7.251882939702417,4.7009522914886475,ok,50
bangalore_central,20,1,Standard GA,7.735341802349248,0.11722159385681152,success,10
bangalore_central,20,1,Elitist GA,9.66917725293656,0.4158287048339844,ok,50
bangalore_central,20,1,Adaptive GA,9.66917725293656,0.4837307929992676,ok,50
bangalore_central,20,1,Hybrid GA,9.66917725293656,12.494108438491821,ok,50
bangalore_central,20,2,Standard GA,7.735341802349248,0.10859394073486328,success,10
bangalore_central,20,2,Elitist GA,9.66917725293656,0.3920764923095703,ok,50
bangalore_central,20,2,Adaptive GA,9.66917725293656,0.4021449089050293,ok,50
bangalore_central,20,2,Hybrid GA,9.66917725293656,11.78229808807373,ok,50
bangalore_central,20,3,Standard GA,7.735341802349248,0.10618233680725098,success,10
bangalore_central,20,3,Elitist GA,9.66917725293656,0.41765689849853516,ok,50
bangalore_central,20,3,Adaptive GA,9.66917725293656,0.48315882682800293,ok,50
bangalore_central,20,3,Hybrid GA,9.66917725293656,11.253369092941284,ok,50
bangalore_central,20,4,Standard GA,7.735341802349248,0.1526474952697754,success,10
bangalore_central,20,4,Elitist GA,9.66917725293656,0.4695291519165039,ok,50
bangalore_central,20,4,Adaptive GA,9.66917725293656,0.6954407691955566,ok,50
bangalore_central,20,4,Hybrid GA,9.66917725293656,13.098535537719727,ok,50
bangalore_central,20,5,Standard GA,7.735341802349248,0.1639115810394287,success,10
bangalore_central,20,5,Elitist GA,9.66917725293656,0.7527532577514648,ok,50
bangalore_central,20,5,Adaptive GA,9.66917725293656,0.5744614601135254,ok,50
bangalore_central,20,5,Hybrid GA,9.66917725293656,17.045488834381104,ok,50
bangalore_central,20,6,Standard GA,7.735341802349248,0.18643403053283691,success,10
bangalore_central,20,6,Elitist GA,9.66917725293656,0.7238855361938477,ok,50
bangalore_central,20,6,Adaptive GA,9.66917725293656,0.580848217010498,ok,50
bangalore_central,20,6,Hybrid GA,9.66917725293656,15.18963360786438,ok,50
bangalore_central,20,7,Standard GA,7.735341802349248,0.1286640167236328,success,10
bangalore_central,20,7,Elitist GA,9.66917725293656,0.6336307525634766,ok,50
bangalore_central,20,7,Adaptive GA,9.66917725293656,0.637155294418335,ok,50
bangalore_central,20,7,Hybrid GA,9.66917725293656,18.46202301979065,ok,50
bangalore_central,20,8,Standard GA,7.735341802349248,0.2127542495727539,success,10
bangalore_central,20,8,Elitist GA,9.66917725293656,0.5271170139312744,ok,50
bangalore_central,20,8,Adaptive GA,9.66917725293656,0.7699761390686035,ok,50
bangalore_central,20,8,Hybrid GA,9.66917725293656,15.543936729431152,ok,50
bangalore_central,20,9,Standard GA,7.735341802349248,0.28365087509155273,success,10
bangalore_central,20,9,Elitist GA,9.66917725293656,1.0634043216705322,ok,50
bangalore_central,20,9,Adaptive GA,9.66917725293656,0.7169873714447021,ok,50
bangalore_central,20,9,Hybrid GA,9.66917725293656,16.758081912994385,ok,50
bangalore_central,20,10,Standard GA,7.735341802349248,0.2904188632965088,success,10
bangalore_central,20,10,Elitist GA,9.66917725293656,0.974215030670166,ok,50
bangalore_central,20,10,Adaptive GA,9.66917725293656,1.104961633682251,ok,50
bangalore_central,20,10,Hybrid GA,9.66917725293656,26.821983098983765,ok,50
bangalore_central,25,1,Standard GA,9.669177252936562,0.16714048385620117,success,10
bangalore_central,25,1,Elitist GA,12.086471566170701,0.8295071125030518,ok,50
bangalore_central,25,1,Adaptive GA,12.086471566170701,0.7686746120452881,ok,50
bangalore_central,25,1,Hybrid GA,12.086471566170701,29.832825660705566,ok,50
bangalore_central,25,2,Standard GA,9.669177252936562,0.2500772476196289,success,10
bangalore_central,25,2,Elitist GA,12.086471566170701,0.779278039932251,ok,50
bangalore_central,25,2,Adaptive GA,12.086471566170701,0.7949669361114502,ok,50
bangalore_central,25,2,Hybrid GA,12.086471566170701,26.755620002746582,ok,50
bangalore_central,25,3,Standard GA,9.669177252936562,0.1772758960723877,success,10
bangalore_central,25,3,Elitist GA,12.086471566170701,0.7774558067321777,ok,50
bangalore_central,25,3,Adaptive GA,12.086471566170701,0.9044122695922852,ok,50
bangalore_central,25,3,Hybrid GA,12.086471566170701,30.029280424118042,ok,50
bangalore_central,25,4,Standard GA,9.669177252936562,0.2194664478302002,success,10
bangalore_central,25,4,Elitist GA,12.086471566170701,0.8847503662109375,ok,50
bangalore_central,25,4,Adaptive GA,12.086471566170701,0.6650519371032715,ok,50
bangalore_central,25,4,Hybrid GA,12.086471566170701,30.670311450958252,ok,50
